,time,local_time,x_axis,time_s,timef,local_timef,rate
681,2022-06-15 14:08:04.380,2022-06-15 14:08:04.630,14:08:04.380,1655273284.0,1655273284380.0,1655273284630.0,0.25
682,2022-06-15 14:08:06.920,2022-06-15 14:08:07.131,14:08:06.920,1655273286.0,1655273286920.0,1655273287131.0,0.211
683,2022-06-15 14:08:07.350,2022-06-15 14:08:07.643,14:08:07.350,1655273287.0,1655273287350.0,1655273287643.0,0.293
684,2022-06-15 14:08:09.870,2022-06-15 14:08:10.132,14:08:09.870,1655273289.0,1655273289870.0,1655273290132.0,0.262
685,2022-06-15 14:08:12.340,2022-06-15 14:08:12.640,14:08:12.340,1655273292.0,1655273292340.0,1655273292640.0,0.3
686,2022-06-15 14:08:12.340,2022-06-15 14:08:12.640,14:08:12.340,1655273292.0,1655273292340.0,1655273292640.0,0.3
687,2022-06-15 14:08:12.340,2022-06-15 14:08:12.640,14:08:12.340,1655273292.0,1655273292340.0,1655273292640.0,0.3
688,2022-06-15 14:08:12.340,2022-06-15 14:08:12.640,14:08:12.340,1655273292.0,1655273292340.0,1655273292640.0,0.3
689,2022-06-15 14:08:47.060,2022-06-15 14:08:47.132,14:08:47.060,1655273327.0,1655273327060.0,1655273327132.0,0.072
690,2022-06-15 14:08:47.120,2022-06-15 14:08:47.377,14:08:47.120,1655273327.0,1655273327120.0,1655273327377.0,0.257
691,2022-06-15 14:08:47.120,2022-06-15 14:08:47.377,14:08:47.120,1655273327.0,1655273327120.0,1655273327377.0,0.257
692,2022-06-15 14:08:47.120,2022-06-15 14:08:47.377,14:08:47.120,1655273327.0,1655273327120.0,1655273327377.0,0.257
693,2022-06-15 14:08:47.240,2022-06-15 14:08:47.377,14:08:47.240,1655273327.0,1655273327240.0,1655273327377.0,0.137
694,2022-06-15 14:08:47.280,2022-06-15 14:08:47.377,14:08:47.280,1655273327.0,1655273327280.0,1655273327377.0,0.097
695,2022-06-15 14:08:49.020,2022-06-15 14:08:49.127,14:08:49.020,1655273329.0,1655273329020.0,1655273329127.0,0.107
696,2022-06-15 14:08:49.120,2022-06-15 14:08:49.378,14:08:49.120,1655273329.0,1655273329120.0,1655273329378.0,0.258
697,2022-06-15 14:08:49.120,2022-06-15 14:08:49.378,14:08:49.120,1655273329.0,1655273329120.0,1655273329378.0,0.258
698,2022-06-15 14:08:49.150,2022-06-15 14:08:49.378,14:08:49.150,1655273329.0,1655273329150.0,1655273329378.0,0.228
699,2022-06-15 14:08:49.150,2022-06-15 14:08:49.378,14:08:49.150,1655273329.0,1655273329150.0,1655273329378.0,0.228
700,2022-06-15 14:08:49.460,2022-06-15 14:08:49.628,14:08:49.460,1655273329.0,1655273329460.0,1655273329628.0,0.168
701,2022-06-15 14:08:50.130,2022-06-15 14:08:50.391,14:08:50.130,1655273330.0,1655273330130.0,1655273330391.0,0.261
702,2022-06-15 14:08:50.140,2022-06-15 14:08:50.391,14:08:50.140,1655273330.0,1655273330140.0,1655273330391.0,0.251
703,2022-06-15 14:08:52.000,2022-06-15 14:08:52.132,14:08:52.000,1655273332.0,1655273332000.0,1655273332132.0,0.132
704,2022-06-15 14:08:52.150,2022-06-15 14:08:52.377,14:08:52.150,1655273332.0,1655273332150.0,1655273332377.0,0.227
705,2022-06-15 14:08:52.150,2022-06-15 14:08:52.377,14:08:52.150,1655273332.0,1655273332150.0,1655273332377.0,0.227
706,2022-06-15 14:08:52.160,2022-06-15 14:08:52.377,14:08:52.160,1655273332.0,1655273332160.0,1655273332377.0,0.217
707,2022-06-15 14:08:53.160,2022-06-15 14:08:53.379,14:08:53.160,1655273333.0,1655273333160.0,1655273333379.0,0.219
708,2022-06-15 14:08:53.180,2022-06-15 14:08:53.379,14:08:53.180,1655273333.0,1655273333180.0,1655273333379.0,0.199
709,2022-06-15 14:09:39.790,2022-06-15 14:09:39.878,14:09:39.790,1655273379.0,1655273379790.0,1655273379878.0,0.088
710,2022-06-15 14:11:03.140,2022-06-15 14:11:03.378,14:11:03.140,1655273463.0,1655273463140.0,1655273463378.0,0.238
711,2022-06-15 14:21:23.710,2022-06-15 14:21:23.881,14:21:23.710,1655274083.0,1655274083710.0,1655274083881.0,0.171
712,2022-06-15 14:22:19.070,2022-06-15 14:22:19.129,14:22:19.070,1655274139.0,1655274139070.0,1655274139129.0,0.059
713,2022-06-15 14:29:16.040,2022-06-15 14:29:16.132,14:29:16.040,1655274556.0,1655274556040.0,1655274556132.0,0.092
714,2022-06-15 14:29:16.040,2022-06-15 14:29:16.132,14:29:16.040,1655274556.0,1655274556040.0,1655274556132.0,0.092
715,2022-06-15 14:29:16.040,2022-06-15 14:29:16.132,14:29:16.040,1655274556.0,1655274556040.0,1655274556132.0,0.092
716,2022-06-15 14:29:16.040,2022-06-15 14:29:16.132,14:29:16.040,1655274556.0,1655274556040.0,1655274556132.0,0.092
717,2022-06-15 14:29:34.060,2022-06-15 14:29:34.136,14:29:34.060,1655274574.0,1655274574060.0,1655274574136.0,0.076
718,2022-06-15 14:30:34.030,2022-06-15 14:30:34.135,14:30:34.030,1655274634.0,1655274634030.0,1655274634135.0,0.105
719,2022-06-15 14:30:55.450,2022-06-15 14:30:55.630,14:30:55.450,1655274655.0,1655274655450.0,1655274655630.0,0.18
720,2022-06-15 14:30:55.450,2022-06-15 14:30:55.630,14:30:55.450,1655274655.0,1655274655450.0,1655274655630.0,0.18
721,2022-06-15 14:30:55.530,2022-06-15 14:30:55.630,14:30:55.530,1655274655.0,1655274655530.0,1655274655630.0,0.1
722,2022-06-15 14:30:55.530,2022-06-15 14:30:55.630,14:30:55.530,1655274655.0,1655274655530.0,1655274655630.0,0.1
723,2022-06-15 14:33:18.080,2022-06-15 14:33:18.139,14:33:18.080,1655274798.0,1655274798080.0,1655274798139.0,0.059
724,2022-06-15 14:33:18.080,2022-06-15 14:33:18.139,14:33:18.080,1655274798.0,1655274798080.0,1655274798139.0,0.059
725,2022-06-15 14:34:02.590,2022-06-15 14:34:02.887,14:34:02.590,1655274842.0,1655274842590.0,1655274842887.0,0.297
726,2022-06-15 14:34:02.590,2022-06-15 14:34:02.887,14:34:02.590,1655274842.0,1655274842590.0,1655274842887.0,0.297
727,2022-06-15 14:34:34.470,2022-06-15 14:34:34.636,14:34:34.470,1655274874.0,1655274874470.0,1655274874636.0,0.166
728,2022-06-15 14:34:34.470,2022-06-15 14:34:34.636,14:34:34.470,1655274874.0,1655274874470.0,1655274874636.0,0.166
729,2022-06-15 14:34:34.470,2022-06-15 14:34:34.636,14:34:34.470,1655274874.0,1655274874470.0,1655274874636.0,0.166
730,2022-06-15 14:39:28.520,2022-06-15 14:39:28.637,14:39:28.520,1655275168.0,1655275168520.0,1655275168637.0,0.117
731,2022-06-15 14:39:28.940,2022-06-15 14:39:29.138,14:39:28.940,1655275168.0,1655275168940.0,1655275169138.0,0.198
732,2022-06-15 14:39:55.960,2022-06-15 14:39:56.140,14:39:55.960,1655275195.0,1655275195960.0,1655275196140.0,0.18
733,2022-06-15 14:39:57.040,2022-06-15 14:39:57.145,14:39:57.040,1655275197.0,1655275197040.0,1655275197145.0,0.105
734,2022-06-15 14:39:57.210,2022-06-15 14:39:57.386,14:39:57.210,1655275197.0,1655275197210.0,1655275197386.0,0.176
735,2022-06-15 14:39:58.990,2022-06-15 14:39:59.143,14:39:58.990,1655275198.0,1655275198990.0,1655275199143.0,0.153
736,2022-06-15 14:39:58.990,2022-06-15 14:39:59.143,14:39:58.990,1655275198.0,1655275198990.0,1655275199143.0,0.153
737,2022-06-15 14:39:58.990,2022-06-15 14:39:59.143,14:39:58.990,1655275198.0,1655275198990.0,1655275199143.0,0.153
738,2022-06-15 14:40:02.000,2022-06-15 14:40:02.151,14:40:02.000,1655275202.0,1655275202000.0,1655275202151.0,0.151
739,2022-06-15 14:40:02.210,2022-06-15 14:40:02.396,14:40:02.210,1655275202.0,1655275202210.0,1655275202396.0,0.186
740,2022-06-15 14:40:04.960,2022-06-15 14:40:05.143,14:40:04.960,1655275204.0,1655275204960.0,1655275205143.0,0.183
741,2022-06-15 14:40:08.000,2022-06-15 14:40:08.147,14:40:08.000,1655275208.0,1655275208000.0,1655275208147.0,0.147
742,2022-06-15 14:40:10.980,2022-06-15 14:40:11.146,14:40:10.980,1655275210.0,1655275210980.0,1655275211146.0,0.166
743,2022-06-15 14:43:08.550,2022-06-15 14:43:08.893,14:43:08.550,1655275388.0,1655275388550.0,1655275388893.0,0.343
744,2022-06-15 14:43:21.890,2022-06-15 14:43:22.137,14:43:21.890,1655275401.0,1655275401890.0,1655275402137.0,0.247
745,2022-06-15 14:44:31.830,2022-06-15 14:44:31.911,14:44:31.830,1655275471.0,1655275471830.0,1655275471911.0,0.081
746,2022-06-15 14:44:34.830,2022-06-15 14:44:35.138,14:44:34.830,1655275474.0,1655275474830.0,1655275475138.0,0.308
747,2022-06-15 14:44:44.070,2022-06-15 14:44:44.141,14:44:44.070,1655275484.0,1655275484070.0,1655275484141.0,0.071
748,2022-06-15 14:45:47.050,2022-06-15 14:45:47.144,14:45:47.050,1655275547.0,1655275547050.0,1655275547144.0,0.094
749,2022-06-15 14:46:31.490,2022-06-15 14:46:31.658,14:46:31.490,1655275591.0,1655275591490.0,1655275591658.0,0.168
750,2022-06-15 14:46:40.800,2022-06-15 14:46:40.894,14:46:40.800,1655275600.0,1655275600800.0,1655275600894.0,0.094
751,2022-06-15 14:47:15.570,2022-06-15 14:47:15.655,14:47:15.570,1655275635.0,1655275635570.0,1655275635655.0,0.085
752,2022-06-15 14:47:15.830,2022-06-15 14:47:16.141,14:47:15.830,1655275635.0,1655275635830.0,1655275636141.0,0.311
753,2022-06-15 14:50:08.670,2022-06-15 14:50:08.896,14:50:08.670,1655275808.0,1655275808670.0,1655275808896.0,0.226
754,2022-06-15 14:51:23.030,2022-06-15 14:51:23.147,14:51:23.030,1655275883.0,1655275883030.0,1655275883147.0,0.117
755,2022-06-15 14:55:05.970,2022-06-15 14:55:06.149,14:55:05.970,1655276105.0,1655276105970.0,1655276106149.0,0.179
